// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

//2036,VALKYRIE_N,Valkyrie Randgris,Valkyrie Randgris,53,11280,0,0,0,1,780,930,10,20,1,24,39,0,72,25,10,12,1,1,69,0x120,170,576,576,480,0,0,0,0,0,0,0,6154,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2037,VALKYRIE_A,Valkyrie Randgris,Valkyrie Randgris,90,5000,15,0,0,1,10,160,10,20,1,20,40,0,20,20,10,12,1,8,66,0x120,100,576,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2038,VALKYRIE_B,Valkyrie Randgris,Valkyrie Randgris,90,10000,15,0,0,1,300,450,10,40,1,20,80,0,80,20,10,12,1,8,66,0x120,100,576,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2039,EXECUTIONER_R,Executioner,Executioner,65,28980,0,0,0,2,570,950,35,35,64,85,40,25,88,60,10,12,2,0,47,0x120,200,768,500,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2040,TIRFING_R,Tirfing,Ogretooth,71,29900,0,0,0,1,950,1146,30,35,58,87,55,35,132,65,10,12,1,0,67,0x120,100,816,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2041,MYSTELTAINN_R,Mysteltainn,Mysteltainn,76,33350,0,0,0,2,1160,1440,30,30,77,139,80,35,159,65,10,12,2,0,87,0x120,250,1152,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// ****
// NC Mechanic Summons
2042,SILVERSNIPER,Silver Sniper,Silver Sniper,100,4500,0,0,0,9,300,300,80,10,10,60,10,10,100,10,10,12,1,0,20,0x84,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,MAGICDECOY_FIRE,Magic Decoy,Magic Decoy,100,2500,0,0,0,7,150,150,16,60,10,10,10,100,50,10,10,12,1,0,23,0x84,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,MAGICDECOY_WATER,Magic Decoy,Magic Decoy,100,2500,0,0,0,7,150,150,16,60,10,10,10,100,50,10,10,12,1,0,21,0x84,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,MAGICDECOY_EARTH,Magic Decoy,Magic Decoy,100,2500,0,0,0,7,150,150,16,60,10,10,10,100,50,10,10,12,1,0,22,0x84,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,MAGICDECOY_WIND,Magic Decoy,Magic Decoy,100,2500,0,0,0,7,150,150,16,60,10,10,10,100,50,10,10,12,1,0,24,0x84,2000,504,1020,360,0,0,0,0,0,0,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2047,W_NAGA,Naga,Naga,99,46708,0,0,0,3,492,605,61,15,113,42,30,18,122,13,10,12,2,2,42,0x3695,150,400,864,432,0,0,0,0,0,0,0,0,0,0,0,0,0,926,5000,0,0,0,0,0,0,0,0,0,0,0,0
//2048,W_PINGUICULA_D,Dark Pinguicula,Dark Pinguicula,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,W_BRADIUM_GOLEM,Bradium Golem,Bradium Golem,99,45200,0,0,0,1,720,886,125,18,0,10,82,2,60,12,10,12,2,0,42,0x3895,300,1008,1200,540,0,0,0,0,0,0,0,0,0,0,0,6090,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2050,W_AQUA_ELEMENTAL,Aqua Elemental,Aqua Elemental,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2051,E_BAPHOMET,Baphomet,Baphomet,1,1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,10,12,2,6,20,0x120,100,768,768,576,0,0,0,0,0,0,0,12396,5000,12397,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2052,E_DARK_LORD,Dark Lord,Dark Lord,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2053,NC_DIMIK,Dimik,Dimik,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2054,E_BATHORY,Bathory,Bathory,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2055,E_INCUBUS,Incubus,Incubus,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2056,E_ZHERLTHSH,Zherlthsh,Zealotus,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,E_CRAMP,Cramp,Cramp,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2058,M_MIMIC,Mimic,Mimic,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2059,M_DISGUISE,Disguise,Disguise,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2060,M_ALICE,Alice,Alice,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2061,E_STAPO,Stapo,Stapo,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2062,E_POPORING,Poporing,poporing,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2063,E_DROPS,Drops,Drops,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2064,E_MAGMARING,Magmaring,Magmaring,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2065,E_METALING,Metaling,Metaling,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2066,E_ANOPHELES,Anopheles,Anopheles,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2067,E_ANOPHELES_,Anopheles,Anopheles,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,BOITATA,Boitata,Boitata,93,1283990,0,74288,77950,2,1060,2022,7,36,140,99,30,109,100,90,10,12,2,0,63,0x37B5,200,1150,1150,288,37144,0,0,0,0,0,0,7444,5000,985,1000,984,1000,607,500,1377,100,1422,100,1471,100,0,0,0,0,0,0
2069,IARA,Iara,Iara,79,5890,0,1070,890,1,171,270,0,39,69,14,41,60,69,20,10,12,1,5,61,0x91,200,672,380,288,0,0,0,0,0,0,0,950,9000,951,500,747,100,748,50,710,10,995,5,2334,1,0,0,0,0,0,0
2070,PIRANHA,Piranha,Piranha,75,4522,0,899,1023,1,182,223,2,10,69,45,30,30,66,35,10,12,1,5,61,0x3295,200,768,768,384,0,0,0,0,0,0,0,963,9000,956,600,1053,500,1054,500,995,5,1249,5,13027,1,0,0,0,0,0,0
2071,HEADLESS_MULE,Headless Mule,Headless Mule,80,6620,0,1011,1120,1,210,267,7,27,68,51,50,35,67,20,10,12,2,6,63,0x3985,165,1216,816,432,0,0,0,0,0,0,0,7120,4000,7097,1000,7122,1000,2317,5,1255,2,1269,1,2317,1,0,0,0,0,0,0
2072,JAGUAR,Jaguar,Jaguar,71,3914,0,720,512,1,192,234,9,12,69,30,45,5,59,5,10,12,1,2,42,0x3885,150,1250,580,360,0,0,0,0,0,0,0,7171,3000,7172,2000,919,1000,756,40,1810,1,0,0,0,0,0,0,0,0,0,0
2073,TOUCAN,Toucan,Toucan,70,3640,0,659,544,1,166,201,3,10,54,14,40,35,44,10,10,12,0,2,44,0x3885,155,1450,960,480,0,0,0,0,0,0,0,917,3000,7053,1000,2612,200,508,100,510,50,0,0,0,0,0,0,0,0,0,0
2074,CURUPIRA,Curupira,Curupira,68,3096,0,622,450,1,140,175,9,10,32,23,38,20,45,10,10,12,1,6,22,0x118B,250,530,530,384,0,0,0,0,0,0,0,517,3000,7267,500,757,250,1505,100,1011,10,0,0,0,0,0,0,0,0,0,0
//2075,E_VADON_X,Vadon,Vadon,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,S_WIND_GHOST,Shadow of Deception,Shadow of Deception,105,190800,1,0,0,1,462,957,64,51,62,44,25,105,85,20,10,12,1,6,64,0x3795,150,1056,1056,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,S_SKOGUL,Shadow of Illusion,Shadow of Illusion,105,244400,1,0,0,1,910,1166,72,15,100,88,63,99,95,37,10,12,1,6,67,0x3395,190,720,384,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,S_SUCCUBUS,Shadow of Pleasure,Shadow of Pleasure,105,206660,1,0,0,1,880,1204,76,48,100,70,45,110,102,85,10,12,1,6,67,0x3795,155,1306,1056,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2079,CRYSTAL_H,Crystal,Crystal,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2080,CRYSTAL_L,Crystal,Crystal,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,E_HYDRA,Suspicious Hydra,Strange Hydra,34,854,1,0,0,7,1,2,100,100,1,1,1,1,1,1,10,12,0,3,41,0x0,1000,800,432,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,G_PIRANHA,Piranha,Piranha,75,4522,0,0,0,1,182,223,2,10,69,45,30,30,66,35,10,12,1,5,61,0x3295,200,768,768,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2308,KO_KAGE,Zanzou,Zanzou,1,50,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,20,0x0,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Ragnarok Immersion Paragons
//ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
3001,PARAGON_SCORPION,Paragon Scorpion,Paragon Scorpion,26,7763,0,2870,1760,1,160,270,33,3,4,27,27,8,55,8,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,990,700,904,55000,757,570,943,2100,7041,1000,508,2000,625,200,0,0,12068,4000,4068,10
3002,PARAGON_PORING,Paragon Poring,Paragon Poring,3,350,0,20,10,1,14,20,3,8,4,4,4,3,9,33,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,70000,1202,1000,938,4000,512,10000,713,15000,512,1500,619,200,0,0,12056,4000,4001,10
3004,PARAGON_HORNET,Paragon Hornet,Paragon Hornet,10,1183,0,190,150,1,44,108,8,8,9,23,11,13,20,8,10,12,0,4,24,0x1189,150,1292,792,216,0,0,0,0,0,0,0,992,800,939,90000,909,35000,1208,150,511,3500,518,1500,0,0,0,0,12041,4000,4019,10
3005,PARAGON_FARMILIAR,Paragon Familiar,Paragon Familiar,10,1085,0,280,150,1,40,56,3,3,4,15,11,8,31,3,10,12,0,2,27,0x3885,150,1276,576,384,0,0,0,0,0,0,0,913,55000,1105,200,2209,150,601,500,514,1000,507,7000,645,500,0,0,12061,4000,4020,10
3007,PARAGON_FABRE,Paragon Fabre,Paragon Fabre,4,441,0,30,20,1,16,22,3,3,4,5,7,3,10,8,10,12,0,4,22,0x181,400,1672,672,480,0,0,0,0,0,0,0,914,65000,949,5000,1502,800,721,50,511,7000,705,10000,1501,2000,0,0,12051,4000,4002,10
3008,PARAGON_PUPA,Paragon Pupa,Paragon Pupa,4,2989,0,20,40,0,2,4,3,23,4,4,4,3,4,23,10,12,0,4,22,0x100,1000,1001,1,1,0,0,0,0,0,0,0,1010,800,915,55000,938,6000,2102,20,935,10000,938,6000,1002,2000,0,0,12066,4000,4003,10
3009,PARAGON_CONDOR,Paragon Condor,Paragon Condor,7,644,0,60,50,1,22,28,3,3,4,16,8,3,16,13,10,12,1,2,24,0x1089,150,1148,648,480,0,0,0,0,0,0,0,917,90000,1702,1500,715,800,1750,55000,517,4000,916,20000,582,6000,0,0,12046,4000,4015,10
3010,PARAGON_WILOW,Paragon Willow,Paragon Willow,6,665,0,50,40,1,18,24,8,18,4,7,11,33,12,13,10,12,1,3,22,0x81,200,1672,672,432,0,0,0,0,0,0,0,902,90000,1019,1000,907,15000,516,7000,1068,35000,1067,20000,1066,10000,0,0,12056,4000,4010,10
3011,PARAGON_CHONCHON,Paragon Chonchon,Paragon Chonchon,6,469,0,50,40,1,20,26,13,3,4,13,7,8,15,5,10,12,0,4,24,0x181,200,1076,576,480,0,0,0,0,0,0,0,998,500,935,65000,909,15000,1205,550,601,1000,742,50,1002,1500,0,0,12051,4000,4009,10
3012,PARAGON_RODA_FROG,Paragon Roda Frog,Paragon Roda Frog,7,931,0,60,50,1,22,28,3,8,4,8,8,8,13,8,10,12,1,5,21,0x81,200,2016,816,288,0,0,0,0,0,0,0,918,90000,908,5000,511,3000,721,70,713,20000,0,0,0,0,0,0,12061,4000,4014,10
3013,PARAGON_WOLF,Paragon Wolf,Paragon Wolf,27,6433,0,3290,1990,1,74,92,3,3,4,23,31,18,35,23,10,12,1,2,22,0x1089,200,1054,504,432,0,0,0,0,0,0,0,1011,200,920,90000,2308,100,517,6500,528,10500,919,55000,578,6000,0,0,12058,4000,4029,10
3014,PARAGON_SPORE,Paragon Spore,Paragon Spore,18,3570,0,660,1080,1,48,96,3,8,4,15,15,8,22,11,10,12,1,3,21,0x81,200,1872,672,288,0,0,0,0,0,0,0,921,90000,507,8000,510,500,743,100,2220,400,7033,50,578,6000,0,0,12042,4000,4022,10
3015,PARAGON_ZOMBIE,Paragon Zombie,Paragon Zombie,17,3738,0,500,330,1,134,158,3,13,4,11,10,3,18,3,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,90000,724,50,938,10000,958,500,727,700,0,0,0,0,0,0,12042,4000,4038,10
3016,PARAGON_ARCHER_SKELETON,Paragon Archer Skeleton,Paragon Archer Skeleton,33,21280,0,4830,2830,9,256,306,3,3,4,11,17,8,93,8,10,12,1,1,29,0x2085,300,2864,864,576,0,0,0,0,0,0,0,932,45000,756,700,2285,30,1708,350,1752,10000,507,18000,1701,1500,0,0,12069,4000,4094,10
3018,PARAGON_CREAMY,Paragon Creamy,Paragon Creamy,18,4165,0,1050,700,1,106,128,3,33,4,43,19,18,19,58,10,12,0,4,24,0x181,150,1136,720,840,0,0,0,0,0,0,0,924,90000,2322,100,518,1500,602,1000,2207,20,712,5000,692,1000,0,0,12062,4000,4040,10
3019,PARAGON_PECOPECO,Paragon Peco Peco,Paragon Peco Peco,21,3717,0,1590,720,1,100,128,3,3,4,16,16,28,30,12,10,12,2,2,23,0x1089,200,1564,864,576,0,0,0,0,0,0,0,925,90000,2402,200,508,2000,507,9000,1604,1000,0,0,582,10000,0,0,12043,4000,4031,10
3020,PARAGON_MANDRAGORA,Paragon Mandragora,Paragon Mandragora,14,2835,0,450,320,4,52,70,3,28,4,15,27,3,39,18,10,12,1,3,62,0x84,1000,1768,768,576,0,0,0,0,0,0,0,993,500,905,90000,1405,300,511,3500,711,3000,706,30,1967,100,0,0,12047,4000,4030,10
3023,PARAGON_ORK_WARRIOR,Paragon Orc Warrior,Paragon Orc Warrior,26,9800,0,4080,1600,1,208,252,13,8,4,27,51,28,37,13,10,12,1,7,22,0x3885,200,1864,864,288,0,0,0,0,0,0,0,998,2100,931,90000,756,400,2267,30,1352,100,1304,50,1301,1000,0,0,12063,4000,4066,10
3024,PARAGON_WORM_TAIL,Paragon Wormtail,Paragon Wormtail,16,2982,0,590,400,2,84,102,8,3,4,17,31,8,49,8,10,12,1,3,22,0x91,200,1048,48,192,0,0,0,0,0,0,0,993,600,1011,250,906,55000,1408,300,508,700,721,50,10015,1000,0,0,12062,4000,4034,10
3025,PARAGON_SNAKE,Paragon Snake,Paragon Boa,17,3297,0,720,480,1,92,110,3,3,4,18,18,13,38,8,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,926,90000,1117,150,507,9000,1011,350,937,8000,954,10,578,6000,0,0,12057,4000,4037,10
3026,PARAGON_MUNAK,Paragon Munak,Paragon Munak,32,20104,0,6010,3180,1,300,460,3,3,4,18,23,8,49,18,10,12,1,1,29,0x3885,200,2468,768,288,0,0,0,0,0,0,0,901,90000,2264,20,2404,150,609,200,2337,10,2305,1000,1558,50,0,0,12044,4000,4090,10
3028,PARAGON_SOLDIER_SKELETON,Paragon Soldier Skeleton,Paragon Soldier Skeleton,31,16338,0,3720,2260,1,442,490,13,18,4,18,25,8,43,18,10,12,1,1,29,0x3885,200,2276,576,432,0,0,0,0,0,0,0,932,55000,756,600,1214,120,507,7000,934,100,1201,1500,1216,500,0,0,12069,4000,4086,10
3029,PARAGON_ISIS,Paragon Isis,Paragon Isis,49,49021,0,37090,15500,1,846,1014,13,38,41,68,46,53,69,18,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,936,53350,2233,50,2603,10,733,1500,732,200,954,10000,731,50,0,0,12065,4000,4116,10
3030,PARAGON_ANACONDAQ,Paragon Anacondaq,Paragon Anacondaq,25,7763,0,3000,1490,1,248,314,3,3,4,26,31,13,39,8,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,1011,500,937,90000,1455,100,926,15000,936,2000,508,1500,756,500,0,0,12058,4000,4062,10
3031,PARAGON_POPORING,Paragon Poporing,Paragon Poporing,16,2408,0,810,440,1,118,144,3,13,4,17,17,3,22,18,10,12,1,3,25,0x83,300,1672,672,480,0,0,0,0,0,0,0,938,55000,910,15000,511,5000,514,2000,512,50,1207,50,512,2500,0,0,12052,4000,4033,10
3032,PARAGON_VERIT,Paragon Verit,Paragon Verit,40,36904,0,8350,5170,1,778,938,3,8,4,22,41,3,41,23,10,12,1,1,29,0x83,250,2468,768,480,0,0,0,0,0,0,0,929,90000,912,7000,930,11000,509,6000,2609,10,2612,2000,639,200,0,0,12049,4000,4107,10
3033,PARAGON_ELDER_WILOW,Paragon Elder Willow,Paragon Elder Willow,22,4851,0,1630,1010,1,116,140,13,33,4,23,28,38,41,33,10,12,1,3,43,0x3095,200,1372,672,432,0,0,0,0,0,0,0,990,500,907,90000,1019,3500,757,400,2329,300,690,1000,604,1000,0,0,12068,4000,4052,10
3034,PARAGON_THARA_FROG,Paragon Thara Frog,Paragon Thara Frog,24,15064,0,2190,1380,1,210,254,3,13,4,25,25,8,37,13,10,12,1,5,41,0x81,200,2016,816,288,0,0,0,0,0,0,0,1011,450,908,55000,911,6000,509,300,725,50,918,20000,0,0,0,0,12053,4000,4058,10
3035,PARAGON_HUNTER_FLY,Paragon Hunter Fly,Paragon Hunter Fly,44,36694,0,15170,9520,1,492,666,28,18,36,108,35,18,75,33,10,12,0,4,44,0x3985,150,676,576,480,0,0,0,0,0,0,0,996,300,999,1000,943,53350,912,13000,756,1290,2259,10,1226,20,0,0,12060,4000,4115,10
3036,PARAGON_GHOUL,Paragon Ghoul,Paragon Ghoul,42,37926,0,10880,6220,1,840,1000,8,23,4,23,32,3,48,23,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,60000,756,1100,509,7000,511,8000,2609,600,934,1500,1260,10,0,0,12070,4000,4110,10
3037,PARAGON_SIDE_WINDER,Paragon Side Winder,Paragon Side Winder,45,34503,0,19960,9930,1,480,640,8,13,41,46,43,18,118,23,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,954,53350,912,14000,756,1340,1120,20,937,25000,926,50000,509,10000,0,0,12055,4000,4117,10
3038,PARAGON_OSIRIS,Paragon Osiris,Paragon Osiris,80,2907800,0,715000,286000,1,1560,5760,13,28,4,78,33,40,89,43,10,12,1,1,89,0x37B5,100,1072,672,384,35750,603,4000,608,3000,751,500,617,20000,1232,1500,2235,2000,1255,6000,1009,10000,5053,1500,1285,1000,0,0,12093,4000,4144,10
3039,PARAGON_BAPHOMET,Paragon Baphomet,Paragon Baphomet,83,4676000,0,1072500,378950,2,6440,8080,38,48,4,155,33,88,123,98,10,12,2,6,67,0x37B5,100,768,768,576,53625,607,2000,750,500,923,5000,1466,4000,2256,3000,1476,500,714,5000,5160,100,985,54320,984,41710,0,0,12089,4000,4147,10
3040,PARAGON_GOLEM,Paragon Golem,Paragon Golem,27,27300,0,4650,940,1,350,374,43,3,4,18,28,3,18,3,10,12,2,0,60,0x91,300,1608,816,396,0,0,0,0,0,0,0,999,1500,953,90000,912,2200,757,700,1003,2100,715,2000,998,3500,0,0,12063,4000,4072,10
3041,PARAGON_MUMMY,Paragon Mummy,Paragon Mummy,39,36232,0,8000,6020,1,610,720,3,13,31,22,35,3,66,23,10,12,1,1,49,0x3885,300,1772,72,384,0,0,0,0,0,0,0,930,90000,756,1000,934,5500,2604,10,2611,100,525,2500,508,8500,0,0,12059,4000,4106,10
3042,PARAGON_STEEL_CHONCHON,Paragon Steel Chonchon,Paragon Steel Chonchon,19,3710,0,1090,710,1,108,130,18,3,4,46,20,8,36,13,10,12,0,4,24,0x118B,150,1076,576,480,0,0,0,0,0,0,0,992,900,999,300,910,24000,935,90000,943,300,998,2000,1002,3000,0,0,12057,4000,4042,10
3044,PARAGON_OBEAUNE,Paragon Obeaune,Paragon Obeaune,33,27664,0,6440,4070,1,282,330,3,43,4,34,34,58,77,88,10,12,1,5,41,0x3095,200,1872,672,288,0,0,0,0,0,0,0,995,130,950,90000,5014,10,2326,100,720,100,951,5000,748,300,0,0,12049,4000,4093,10
3045,PARAGON_MARC,Paragon Marc,Paragon Marc,38,48300,0,9880,6250,1,440,560,8,13,4,39,39,23,59,33,10,12,1,5,41,0x3885,150,1272,72,480,0,0,0,0,0,0,0,995,180,956,90000,756,950,951,10000,720,100,717,2000,509,7000,0,0,12049,4000,4105,10
3046,PARAGON_DOPPELGANGER,Paragon Doppelganger,Paragon Doppelganger,74,1743000,0,514800,107250,1,2680,3180,63,38,91,93,33,38,128,68,10,12,1,6,67,0x37B5,100,480,480,288,25740,724,1500,505,6000,0,0,2317,2500,1162,2200,1168,1500,2258,3500,1411,5500,985,36860,984,27000,0,0,12098,4000,4142,10
3047,PARAGON_PECOPECO_EGG,Paragon Peco Peco Egg,Paragon Peco Peco Egg,5,2940,0,40,40,0,2,4,23,23,4,4,4,3,4,23,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,1010,2500,935,15000,2102,20,507,4000,507,4000,713,18000,736,100,0,0,12041,4000,4007,10
3048,PARAGON_THIEF_BUG_EGG,Paragon Thief Bug Egg,Paragon Thief Bug Egg,6,336,0,80,40,0,26,34,23,3,4,9,7,3,17,23,10,12,0,4,27,0x100,1000,701,1,1,0,0,0,0,0,0,0,1010,3000,915,50000,2102,20,938,6000,716,1000,737,100,1002,2500,0,0,12056,4000,4012,10
3049,PARAGON_PICKY,Paragon Picky,Paragon Picky,5,560,0,40,30,1,18,24,3,3,4,6,6,8,13,33,10,12,0,2,23,0x81,200,988,288,168,0,0,0,0,0,0,0,916,90000,949,7000,2302,1500,507,5500,519,3000,715,500,0,0,0,0,12066,4000,4008,10
